City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
960,Atuona,PF,2020-03-03 05:24:31,-9.8,-139.03,82.27,77,35,18.14,Clouds,0.0,0.0
961,Hilo,US,2020-03-03 05:20:04,19.73,-155.09,73.4,83,40,3.36,Rain,0.0,0.0
962,Lorengau,PG,2020-03-03 05:24:40,-2.02,147.27,85.46,67,90,2.98,Clouds,0.0,0.0
963,Kavaratti,IN,2020-03-03 05:27:18,10.57,72.64,86.0,70,20,4.7,Clouds,0.0,0.0
964,Barrow,US,2020-03-03 05:24:26,71.29,-156.79,-29.2,95,40,8.05,Clouds,0.0,0.0
965,Ribeira Grande,PT,2020-03-03 05:24:43,38.52,-28.7,61.11,94,76,19.8,Rain,0.19,0.0
966,Taltal,CL,2020-03-03 05:27:50,-25.4,-70.48,59.36,87,34,0.87,Clouds,0.0,0.0
967,Bauchi,NG,2020-03-03 05:28:01,10.5,10.0,72.14,23,33,4.68,Clouds,0.0,0.0
968,Vaini,TO,2020-03-03 05:24:40,-21.2,-175.2,82.4,78,20,6.93,Clouds,0.0,0.0
969,Arraial Do Cabo,BR,2020-03-03 05:25:27,-22.97,-42.03,72.59,90,99,16.4,Rain,0.31,0.0
970,Touros,BR,2020-03-03 05:24:33,-5.2,-35.46,75.2,100,75,8.05,Rain,0.31,0.0
971,Vaini,TO,2020-03-03 05:24:40,-21.2,-175.2,82.4,78,20,6.93,Clouds,0.0,0.0
972,Narsaq,GL,2020-03-03 05:24:38,60.92,-46.05,-0.4,40,0,5.82,Clear,0.0,0.0
973,Busselton,AU,2020-03-03 05:24:21,-33.65,115.33,88.0,19,0,12.03,Clear,0.0,0.0
974,Ponta Do Sol,PT,2020-03-03 05:26:35,32.67,-17.1,59.0,82,20,3.4,Clouds,0.0,0.0
975,Port Alfred,ZA,2020-03-03 05:24:10,-33.59,26.89,66.99,97,1,4.29,Clear,0.0,0.0
976,Georgetown,MY,2020-03-03 05:25:12,5.41,100.34,91.4,70,20,10.29,Clouds,0.0,0.0
977,Mehkerek,HU,2020-03-03 05:28:03,46.78,21.45,59.0,71,100,6.93,Rain,0.0,0.0
978,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
979,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
980,Gravelbourg,CA,2020-03-03 05:28:03,49.88,-106.55,27.66,76,21,12.95,Clouds,0.0,0.0
981,Stephenville,US,2020-03-03 05:28:04,32.22,-98.2,59.0,66,1,7.02,Clear,0.0,0.0
982,Bluff,NZ,2020-03-03 05:24:24,-46.6,168.33,60.01,69,56,21.99,Clouds,0.0,0.0
983,Hermanus,ZA,2020-03-03 05:22:24,-34.42,19.23,69.01,87,0,5.99,Clear,0.0,0.0
984,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
985,Riyadh,SA,2020-03-03 05:25:31,24.69,46.72,60.8,26,0,3.36,Clear,0.0,0.0
986,Coihaique,CL,2020-03-03 05:28:05,-45.58,-72.07,48.2,87,97,3.36,Clouds,0.0,0.0
987,Trairi,BR,2020-03-03 05:28:05,-3.28,-39.27,73.27,94,100,1.5,Clouds,0.0,0.0
988,Chuy,UY,2020-03-03 05:27:38,-33.7,-53.46,66.2,85,0,8.52,Clear,0.0,0.0
989,Portland,US,2020-03-03 05:24:13,45.52,-122.68,50.0,81,75,4.7,Clouds,0.0,0.0
990,Butaritari,KI,2020-03-03 05:25:41,3.07,172.79,83.25,74,100,16.53,Clouds,0.0,0.0
991,Mersing,MY,2020-03-03 05:28:06,2.43,103.84,86.0,74,40,11.41,Clouds,0.0,0.0
992,Avarua,CK,2020-03-03 05:24:33,-21.21,-159.78,82.4,83,27,4.7,Clouds,0.0,0.0
993,Qaanaaq,GL,2020-03-03 05:25:00,77.48,-69.36,-21.69,57,64,5.53,Clouds,0.0,0.0
994,Pasighat,IN,2020-03-03 05:25:44,28.07,95.33,74.7,48,84,4.43,Clouds,0.0,0.0
995,Punta Arenas,CL,2020-03-03 05:24:34,-53.15,-70.92,50.0,76,75,8.05,Clouds,0.0,0.0
996,Griffith,US,2020-03-03 05:28:07,41.53,-87.42,37.4,73,90,4.12,Clouds,0.0,0.0
997,Cidreira,BR,2020-03-03 05:24:59,-30.18,-50.21,72.25,79,16,18.72,Clouds,0.0,0.0
998,Narsaq,GL,2020-03-03 05:24:38,60.92,-46.05,-0.4,40,0,5.82,Clear,0.0,0.0
999,Manzil Salim,TN,2020-03-03 05:28:07,35.86,8.48,39.2,86,40,9.17,Clouds,0.0,0.0
1000,Kapaa,US,2020-03-03 05:24:42,22.08,-159.32,73.4,94,90,17.22,Mist,0.0,0.0
1001,Punta Arenas,CL,2020-03-03 05:24:34,-53.15,-70.92,50.0,76,75,8.05,Clouds,0.0,0.0
1002,Portland,US,2020-03-03 05:24:13,45.52,-122.68,50.0,81,75,4.7,Clouds,0.0,0.0
1003,Vao,NC,2020-03-03 05:27:55,-22.67,167.48,78.98,81,100,8.5,Rain,1.19,0.0
1004,Bonthe,SL,2020-03-03 05:28:08,7.53,-12.51,75.9,94,0,4.03,Clear,0.0,0.0
1005,Erzin,TR,2020-03-03 05:28:09,36.96,36.2,51.01,100,20,4.7,Clouds,0.0,0.0
1006,Tuktoyaktuk,CA,2020-03-03 05:25:17,69.45,-133.04,-43.6,64,20,3.36,Mist,0.0,0.0
1007,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
1008,Mwingi,KE,2020-03-03 05:25:19,-0.93,38.06,74.86,72,100,2.44,Clouds,0.0,0.0
1009,Butaritari,KI,2020-03-03 05:25:41,3.07,172.79,83.25,74,100,16.53,Clouds,0.0,0.0
1010,Dingle,PH,2020-03-03 05:26:30,11.0,122.67,85.37,61,88,13.51,Rain,0.38,0.0
1011,Bredasdorp,ZA,2020-03-03 05:24:32,-34.53,20.04,69.01,88,28,4.7,Clouds,0.0,0.0
1012,Mahebourg,MU,2020-03-03 05:24:25,-20.41,57.7,84.0,100,75,3.36,Rain,0.0,0.0
1013,Puerto Ayora,EC,2020-03-03 05:25:01,-0.74,-90.35,80.01,100,5,1.99,Clear,0.0,0.0
1014,Pangoa,PE,2020-03-03 05:28:11,-12.12,-73.0,69.3,99,98,2.42,Rain,9.06,0.0
1015,Barrow,US,2020-03-03 05:24:26,71.29,-156.79,-29.2,95,40,8.05,Clouds,0.0,0.0
1016,Vila Velha,BR,2020-03-03 05:26:27,-20.33,-40.29,73.4,94,75,3.36,Clouds,0.0,0.0
1017,Tuatapere,NZ,2020-03-03 05:27:54,-46.13,167.68,60.01,69,35,21.99,Rain,0.25,0.0
1018,Mataura,NZ,2020-03-03 05:24:28,-46.19,168.86,60.01,69,71,21.99,Rain,0.13,0.0
1019,Arraial Do Cabo,BR,2020-03-03 05:25:27,-22.97,-42.03,72.59,90,99,16.4,Rain,0.31,0.0
1020,Lasa,IT,2020-03-03 05:27:35,46.62,10.7,35.01,80,90,6.93,Mist,0.0,0.0
1021,Port Alfred,ZA,2020-03-03 05:24:10,-33.59,26.89,66.99,97,1,4.29,Clear,0.0,0.0
1022,Saint George,US,2020-03-03 05:24:45,37.1,-113.58,46.4,45,1,11.41,Clear,0.0,0.0
1023,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
1024,Bengkulu,ID,2020-03-03 05:25:54,-3.8,102.27,92.16,51,89,5.08,Clouds,0.0,0.0
1025,Sitka,US,2020-03-03 05:24:55,57.05,-135.33,39.2,74,90,13.87,Clouds,0.0,0.0
1026,Ilulissat,GL,2020-03-03 05:25:33,69.22,-51.1,-18.4,45,0,6.93,Clear,0.0,0.0
1027,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
1028,Atuona,PF,2020-03-03 05:24:31,-9.8,-139.03,82.27,77,35,18.14,Clouds,0.0,0.0
1029,Chuy,UY,2020-03-03 05:27:38,-33.7,-53.46,66.2,85,0,8.52,Clear,0.0,0.0
1030,Saskylakh,RU,2020-03-03 05:25:04,71.92,114.08,19.44,92,100,13.06,Clouds,0.0,0.0
1031,Bluff,NZ,2020-03-03 05:24:24,-46.6,168.33,60.01,69,56,21.99,Clouds,0.0,0.0
1032,Nikolskoye,RU,2020-03-03 05:24:59,59.7,30.79,32.0,95,75,6.71,Clouds,0.0,0.0
1033,Brownwood,US,2020-03-03 05:28:15,31.71,-98.99,59.0,81,1,7.09,Clear,0.0,0.0
1034,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
1035,Geraldton,AU,2020-03-03 05:24:51,-28.77,114.6,96.8,25,0,17.22,Clear,0.0,0.0
1036,Laguna,US,2020-03-03 05:19:40,38.42,-121.42,68.0,34,1,10.29,Clear,0.0,0.0
1037,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
1038,East London,ZA,2020-03-03 05:25:40,-33.02,27.91,69.8,100,40,1.12,Clouds,0.0,0.0
1039,Tiksi,RU,2020-03-03 05:27:44,71.69,128.87,7.81,79,100,40.78,Clouds,0.0,0.0
1040,Calama,CL,2020-03-03 05:28:17,-22.47,-68.93,51.8,57,0,8.05,Clear,0.0,0.0
1041,Luderitz,NA,2020-03-03 05:24:45,-26.65,15.16,64.4,88,1,4.7,Clear,0.0,0.0
1042,Sioux Lookout,CA,2020-03-03 05:25:48,50.1,-91.92,28.4,68,90,8.05,Snow,0.0,0.0
1043,Tual,ID,2020-03-03 05:28:17,-5.67,132.75,85.24,70,43,8.81,Clouds,0.0,0.0
1044,Thompson,CA,2020-03-03 05:25:28,55.74,-97.86,12.2,78,75,2.24,Snow,0.0,0.0
1045,Iralaya,HN,2020-03-03 05:28:18,15.0,-83.23,79.95,79,12,14.41,Rain,0.56,0.0
1046,Bethel,US,2020-03-03 05:23:54,41.37,-73.41,51.01,57,75,8.05,Clouds,0.0,0.0
1047,Samarai,PG,2020-03-03 05:23:03,-10.62,150.67,87.49,63,89,6.71,Clouds,0.0,0.0
1048,Avarua,CK,2020-03-03 05:24:33,-21.21,-159.78,82.4,83,27,4.7,Clouds,0.0,0.0
1049,Moerai,PF,2020-03-03 05:28:19,-22.43,-151.33,80.08,86,100,15.66,Rain,2.31,0.0
1050,Chumikan,RU,2020-03-03 05:28:19,54.72,135.31,18.61,73,19,3.18,Clouds,0.0,0.0
1051,Butaritari,KI,2020-03-03 05:25:41,3.07,172.79,83.25,74,100,16.53,Clouds,0.0,0.0
1052,Pevek,RU,2020-03-03 05:25:30,69.7,170.31,-6.56,92,88,13.27,Clouds,0.0,0.0
1053,Kahului,US,2020-03-03 05:24:26,20.89,-156.47,73.4,88,75,9.17,Clouds,0.0,0.0
1054,Ketchikan,US,2020-03-03 05:28:20,55.34,-131.65,42.8,93,90,8.05,Clouds,0.0,0.0
1055,Yellowknife,CA,2020-03-03 05:24:53,62.46,-114.35,-7.01,76,75,2.24,Clouds,0.0,0.0
1056,Praia Da Vitoria,PT,2020-03-03 05:28:20,38.73,-27.07,62.6,93,75,21.81,Clouds,0.0,0.0
1057,Punta Arenas,CL,2020-03-03 05:24:34,-53.15,-70.92,50.0,76,75,8.05,Clouds,0.0,0.0
1058,Butaritari,KI,2020-03-03 05:25:41,3.07,172.79,83.25,74,100,16.53,Clouds,0.0,0.0
1059,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
1060,Touros,BR,2020-03-03 05:24:33,-5.2,-35.46,75.2,100,75,8.05,Rain,2.31,0.0
1061,Barrow,US,2020-03-03 05:24:26,71.29,-156.79,-29.2,95,40,8.05,Clouds,0.0,0.0
1062,Vaini,TO,2020-03-03 05:24:40,-21.2,-175.2,82.4,78,20,6.93,Clouds,0.0,0.0
1063,Avarua,CK,2020-03-03 05:24:33,-21.21,-159.78,82.4,83,27,4.7,Clouds,0.0,0.0
1064,Vila Franca Do Campo,PT,2020-03-03 05:24:30,37.72,-25.43,64.4,93,75,13.87,Clouds,0.0,0.0
1065,Cape Town,ZA,2020-03-03 05:24:29,-33.93,18.42,64.0,87,0,1.12,Clear,0.0,0.0
1066,Dikson,RU,2020-03-03 05:24:26,73.51,80.55,7.02,95,100,5.3,Snow,0.0,0.13
1067,Constitucion,CL,2020-03-03 05:26:17,-35.33,-72.42,54.09,94,84,1.25,Clouds,0.0,0.0
1068,Dauriya,RU,2020-03-03 05:28:24,49.93,116.87,11.41,84,31,3.85,Clouds,0.0,0.0
1069,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
1070,Atuona,PF,2020-03-03 05:24:31,-9.8,-139.03,82.27,77,35,18.14,Clouds,0.0,0.0
1071,Vostok,RU,2020-03-03 05:26:38,46.49,135.88,23.77,89,100,5.41,Snow,0.0,0.62
1072,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
1073,Hermanus,ZA,2020-03-03 05:22:24,-34.42,19.23,69.01,87,0,5.99,Clear,0.0,0.0
1074,Vardo,NO,2020-03-03 05:25:52,70.37,31.11,23.0,73,40,5.82,Clouds,0.0,0.0
1075,Conway,US,2020-03-03 05:27:35,35.09,-92.44,68.0,77,75,9.17,Clouds,0.0,0.0
1076,Saint George,US,2020-03-03 05:24:45,37.1,-113.58,46.4,45,1,11.41,Clear,0.0,0.0
1077,Isangel,VU,2020-03-03 05:27:42,-19.55,169.27,86.0,74,75,8.66,Clouds,0.0,0.0
1078,Arman,RU,2020-03-03 05:28:26,59.7,150.17,10.0,75,0,1.21,Clear,0.0,0.0
1079,Basco,PH,2020-03-03 05:28:26,20.45,121.97,74.59,81,25,20.67,Clouds,0.0,0.0
1080,Punta Arenas,CL,2020-03-03 05:24:34,-53.15,-70.92,50.0,76,75,8.05,Clouds,0.0,0.0
1081,Quatre Cocos,MU,2020-03-03 05:28:26,-20.21,57.76,84.0,100,75,3.36,Rain,0.0,0.0
1082,Nikolskoye,RU,2020-03-03 05:24:59,59.7,30.79,32.0,95,75,6.71,Clouds,0.0,0.0
1083,Butaritari,KI,2020-03-03 05:25:41,3.07,172.79,83.25,74,100,16.53,Clouds,0.0,0.0
1084,Hobart,AU,2020-03-03 05:22:31,-42.88,147.33,66.99,59,20,18.34,Clouds,0.0,0.0
1085,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
1086,Longyearbyen,SJ,2020-03-03 05:24:30,78.22,15.64,-4.0,76,75,3.36,Snow,0.0,0.0
1087,Kapaa,US,2020-03-03 05:24:42,22.08,-159.32,73.4,94,90,17.22,Mist,0.0,0.0
1088,Punta Arenas,CL,2020-03-03 05:24:34,-53.15,-70.92,50.0,76,75,8.05,Clouds,0.0,0.0
1089,Adrar,MR,2020-03-03 05:25:20,20.5,-10.07,65.16,12,0,9.46,Clear,0.0,0.0
1090,Haifa,IL,2020-03-03 05:25:37,32.82,34.99,51.8,81,20,5.82,Clouds,0.0,0.0
1091,Tasiilaq,GL,2020-03-03 05:24:47,65.61,-37.64,26.6,79,100,21.92,Snow,0.0,0.0
1092,Cockburn Town,TC,2020-03-03 05:24:37,21.46,-71.14,74.41,80,23,22.84,Clouds,0.0,0.0
1093,Jamestown,US,2020-03-03 05:24:37,42.1,-79.24,45.0,100,90,8.05,Fog,0.0,0.0
1094,Grindavik,IS,2020-03-03 05:28:29,63.84,-22.43,32.0,87,90,20.8,Clouds,0.0,0.0
1095,Hermanus,ZA,2020-03-03 05:22:24,-34.42,19.23,69.01,87,0,5.99,Clear,0.0,0.0
1096,Avarua,CK,2020-03-03 05:24:33,-21.21,-159.78,82.4,83,27,4.7,Clouds,0.0,0.0
1097,Vaini,TO,2020-03-03 05:24:40,-21.2,-175.2,82.4,78,20,6.93,Clouds,0.0,0.0
1098,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
1099,Bredasdorp,ZA,2020-03-03 05:24:32,-34.53,20.04,69.01,88,28,4.7,Clouds,0.0,0.0
1100,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
1101,Fortuna,US,2020-03-03 05:25:44,40.6,-124.16,50.0,87,90,9.17,Clouds,0.0,0.0
1102,Hithadhoo,MV,2020-03-03 05:23:49,-0.6,73.08,84.81,63,64,5.66,Clouds,0.0,0.0
1103,Ostrovnoy,RU,2020-03-03 05:24:35,68.05,39.51,24.35,95,100,20.18,Snow,0.0,0.88
1104,Atuona,PF,2020-03-03 05:24:31,-9.8,-139.03,82.27,77,35,18.14,Clouds,0.0,0.0
1105,Luziania,BR,2020-03-03 05:28:32,-16.25,-47.95,68.0,94,75,5.82,Rain,0.0,0.0
1106,Yulara,AU,2020-03-03 05:24:25,-25.24,130.99,73.4,64,90,16.11,Clouds,0.0,0.0
1107,Coihaique,CL,2020-03-03 05:28:05,-45.58,-72.07,48.2,87,97,3.36,Clouds,0.0,0.0
1108,Ribeira Grande,PT,2020-03-03 05:24:43,38.52,-28.7,61.11,94,76,19.8,Rain,0.19,0.0
1109,Nikolskoye,RU,2020-03-03 05:24:59,59.7,30.79,32.0,95,75,6.71,Clouds,0.0,0.0
1110,Bilma,NE,2020-03-03 05:25:34,18.69,12.92,69.26,15,12,5.44,Clouds,0.0,0.0
1111,Iqaluit,CA,2020-03-03 05:26:33,63.75,-68.51,-0.4,70,90,13.87,Snow,0.0,0.0
1112,Waingapu,ID,2020-03-03 05:28:33,-9.66,120.26,84.72,78,80,12.8,Clouds,0.0,0.0
1113,Mae Hong Son,TH,2020-03-03 05:28:33,19.3,97.97,89.6,35,20,3.36,Haze,0.0,0.0
1114,Evensk,RU,2020-03-03 05:24:55,61.95,159.23,3.94,69,0,2.62,Clear,0.0,0.0
1115,Namibe,AO,2020-03-03 05:25:56,-15.2,12.15,74.84,77,1,14.7,Clear,0.0,0.0
1116,Hobart,AU,2020-03-03 05:22:31,-42.88,147.33,66.99,59,20,18.34,Clouds,0.0,0.0
1117,Avarua,CK,2020-03-03 05:24:33,-21.21,-159.78,82.4,83,27,4.7,Clouds,0.0,0.0
1118,Rocha,UY,2020-03-03 05:25:26,-34.48,-54.33,61.0,95,0,9.08,Clear,0.0,0.0
1119,Port Elizabeth,ZA,2020-03-03 05:24:44,-33.92,25.57,68.0,100,90,3.36,Fog,0.0,0.0
1120,Port Alfred,ZA,2020-03-03 05:24:10,-33.59,26.89,66.99,97,1,4.29,Clear,0.0,0.0
1121,Yichang,CN,2020-03-03 05:28:35,30.71,111.28,57.87,49,100,2.01,Clouds,0.0,0.0
1122,Punta Arenas,CL,2020-03-03 05:24:34,-53.15,-70.92,50.0,76,75,8.05,Clouds,0.0,0.0
1123,Thompson,CA,2020-03-03 05:25:28,55.74,-97.86,12.2,78,75,2.24,Snow,0.0,0.0
1124,Tasiilaq,GL,2020-03-03 05:24:47,65.61,-37.64,26.6,79,100,21.92,Snow,0.0,0.0
1125,Busselton,AU,2020-03-03 05:24:21,-33.65,115.33,88.0,19,0,12.03,Clear,0.0,0.0
1126,Esperance,AU,2020-03-03 05:26:58,-33.87,121.9,69.8,52,90,11.41,Clouds,0.0,0.0
1127,Hermanus,ZA,2020-03-03 05:22:24,-34.42,19.23,69.01,87,0,5.99,Clear,0.0,0.0
1128,Barrow,US,2020-03-03 05:24:26,71.29,-156.79,-29.2,95,40,8.05,Clouds,0.0,0.0
1129,Baoshan,CN,2020-03-03 05:28:37,46.56,131.42,25.61,84,86,4.79,Snow,0.0,0.19
1130,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
1131,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
1132,Tuktoyaktuk,CA,2020-03-03 05:25:17,69.45,-133.04,-43.6,64,20,3.36,Mist,0.0,0.0
1133,Cape Town,ZA,2020-03-03 05:24:29,-33.93,18.42,64.0,87,0,1.12,Clear,0.0,0.0
1134,Jodhpur,IN,2020-03-03 05:28:38,26.29,73.03,83.52,21,12,5.77,Clouds,0.0,0.0
1135,Tartagal,AR,2020-03-03 05:28:39,-22.52,-63.8,70.84,59,94,2.75,Clouds,0.0,0.0
1136,Castro,BR,2020-03-03 05:26:10,-24.79,-50.01,54.93,98,24,5.77,Clouds,0.0,0.0
1137,Mataura,NZ,2020-03-03 05:24:28,-46.19,168.86,60.01,69,71,21.99,Rain,0.13,0.0
1138,Yellowknife,CA,2020-03-03 05:24:53,62.46,-114.35,-7.01,76,75,2.24,Clouds,0.0,0.0
1139,Ponta Do Sol,PT,2020-03-03 05:26:35,32.67,-17.1,59.0,82,20,3.4,Clouds,0.0,0.0
1140,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
1141,Kapaa,US,2020-03-03 05:24:42,22.08,-159.32,73.4,94,90,17.22,Mist,0.0,0.0
1142,Navahrudak,BY,2020-03-03 05:28:40,53.6,25.83,37.92,95,87,8.75,Clouds,0.0,0.0
1143,Esperance,AU,2020-03-03 05:26:58,-33.87,121.9,69.8,52,90,11.41,Clouds,0.0,0.0
1144,Fort Nelson,CA,2020-03-03 05:27:43,58.81,-122.7,32.0,83,90,2.24,Clouds,0.0,0.0
1145,Longyearbyen,SJ,2020-03-03 05:24:30,78.22,15.64,-4.0,76,75,3.36,Snow,0.0,0.0
1146,Sandiat,PH,2020-03-03 05:28:41,17.07,121.67,84.0,48,30,4.79,Clouds,0.0,0.0
1147,Sao Filipe,CV,2020-03-03 05:27:58,14.9,-24.5,73.02,65,1,13.42,Clear,0.0,0.0
1148,Cape Town,ZA,2020-03-03 05:24:29,-33.93,18.42,64.0,87,0,1.12,Clear,0.0,0.0
1149,Cape Town,ZA,2020-03-03 05:24:29,-33.93,18.42,64.0,87,0,1.12,Clear,0.0,0.0
1150,Albany,US,2020-03-03 05:24:26,42.6,-73.97,46.99,100,90,4.03,Clouds,0.0,0.0
1151,Rundu,NA,2020-03-03 05:26:12,-17.93,19.77,66.2,93,89,2.24,Clouds,0.0,0.0
1152,Ahipara,NZ,2020-03-03 05:24:53,-35.17,173.17,80.01,87,11,10.89,Clouds,0.0,0.0
1153,Ushuaia,AR,2020-03-03 05:24:31,-54.8,-68.3,46.4,65,40,31.09,Clouds,0.0,0.0
1154,Sistranda,NO,2020-03-03 05:28:44,63.73,8.83,32.0,82,20,27.51,Clouds,0.0,0.0
1155,Mayumba,GA,2020-03-03 05:26:40,-3.43,10.66,79.41,84,100,16.13,Rain,0.75,0.0
1156,Hermanus,ZA,2020-03-03 05:22:24,-34.42,19.23,69.01,87,0,5.99,Clear,0.0,0.0
1157,Batemans Bay,AU,2020-03-03 05:25:40,-35.72,150.18,66.0,70,100,1.01,Clouds,0.0,0.0
1158,Ribeira Grande,PT,2020-03-03 05:24:43,38.52,-28.7,61.11,94,76,19.8,Rain,0.19,0.0
1159,Vanavara,RU,2020-03-03 05:28:45,60.34,102.28,18.19,78,100,11.86,Clouds,0.0,0.0
1160,Jawad,IN,2020-03-03 05:28:45,24.6,74.85,83.37,27,0,8.01,Clear,0.0,0.0
1161,Laguna,US,2020-03-03 05:19:40,38.42,-121.42,68.0,34,1,10.29,Clear,0.0,0.0
1162,Bafoulabe,ML,2020-03-03 05:28:45,13.81,-10.83,70.43,8,0,1.99,Clear,0.0,0.0
1163,Zhob,PK,2020-03-03 05:28:46,31.34,69.45,60.87,38,0,2.3,Clear,0.0,0.0
1164,Hobart,AU,2020-03-03 05:22:31,-42.88,147.33,66.99,59,20,18.34,Clouds,0.0,0.0
1165,Domoni,KM,2020-03-03 05:28:46,-12.26,44.53,84.29,73,21,9.13,Rain,0.19,0.0
1166,Albion,US,2020-03-03 05:28:46,42.24,-84.75,37.4,74,90,1.7,Clouds,0.0,0.0
1167,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
1168,Shimoda,JP,2020-03-03 05:28:47,34.67,138.95,57.2,58,75,8.05,Clouds,0.0,0.0
1169,Port Alfred,ZA,2020-03-03 05:24:10,-33.59,26.89,66.99,97,1,4.29,Clear,0.0,0.0
1170,Faanui,PF,2020-03-03 05:24:54,-16.48,-151.75,80.31,77,93,17.67,Rain,5.5,0.0
1171,Vaini,TO,2020-03-03 05:24:40,-21.2,-175.2,82.4,78,20,6.93,Clouds,0.0,0.0
1172,Saint-Philippe,RE,2020-03-03 05:24:42,-21.36,55.77,86.0,74,75,3.36,Clouds,0.0,0.0
1173,Castro,BR,2020-03-03 05:26:10,-24.79,-50.01,54.93,98,24,5.77,Clouds,0.0,0.0
1174,Cape Town,ZA,2020-03-03 05:24:29,-33.93,18.42,64.0,87,0,1.12,Clear,0.0,0.0
1175,Pevek,RU,2020-03-03 05:25:30,69.7,170.31,-6.56,92,88,13.27,Clouds,0.0,0.0
1176,Meadville,US,2020-03-03 05:28:49,41.64,-80.15,48.2,93,90,5.82,Clouds,0.0,0.0
1177,Santa Fe,AR,2020-03-03 05:28:49,-31.63,-60.7,73.99,71,0,1.99,Clear,0.0,0.0
1178,Torbay,CA,2020-03-03 05:26:01,47.67,-52.73,15.01,85,40,9.17,Clouds,0.0,0.0
1179,Fairbanks,US,2020-03-03 05:28:49,64.84,-147.72,-8.0,83,1,3.36,Clear,0.0,0.0
1180,Jibuti,DJ,2020-03-03 05:28:49,11.5,42.5,78.57,67,41,10.56,Clouds,0.0,0.0
1181,Dunedin,NZ,2020-03-03 05:24:27,-45.87,170.5,57.99,85,98,5.39,Rain,0.75,0.0
1182,Busselton,AU,2020-03-03 05:24:21,-33.65,115.33,88.0,19,0,12.03,Clear,0.0,0.0
1183,Iqaluit,CA,2020-03-03 05:26:33,63.75,-68.51,-0.4,70,90,13.87,Snow,0.0,0.0
1184,Anadyr,RU,2020-03-03 05:27:25,64.75,177.48,-0.4,70,0,11.18,Clear,0.0,0.0
1185,Nikolskoye,RU,2020-03-03 05:24:59,59.7,30.79,32.0,95,75,6.71,Clouds,0.0,0.0
1186,Liverpool,GB,2020-03-03 05:25:52,53.41,-2.98,37.99,90,78,6.93,Rain,0.69,0.0
1187,Port Lincoln,AU,2020-03-03 05:25:28,-34.73,135.87,66.74,55,80,13.24,Clouds,0.0,0.0
1188,Dingle,PH,2020-03-03 05:26:30,11.0,122.67,85.37,61,88,13.51,Rain,0.38,0.0
1189,Braganca,BR,2020-03-03 05:28:52,-1.05,-46.77,74.07,97,99,1.28,Clouds,0.0,0.0
1190,Punta Arenas,CL,2020-03-03 05:24:34,-53.15,-70.92,50.0,76,75,8.05,Clouds,0.0,0.0
1191,Kilindoni,TZ,2020-03-03 05:28:52,-7.91,39.67,79.0,85,100,7.94,Clouds,0.0,0.0
1192,Qaanaaq,GL,2020-03-03 05:25:00,77.48,-69.36,-21.69,57,64,5.53,Clouds,0.0,0.0
1193,Saint-Philippe,RE,2020-03-03 05:24:42,-21.36,55.77,86.0,74,75,3.36,Clouds,0.0,0.0
1194,Rikitea,PF,2020-03-03 05:23:03,-23.12,-134.97,79.43,84,100,20.51,Rain,2.31,0.0
1195,Roma,US,2020-03-03 05:28:53,43.21,-75.46,46.0,93,90,3.83,Mist,0.0,0.0
1196,Wexford,IE,2020-03-03 05:28:54,52.33,-6.46,37.99,88,4,11.32,Clear,0.0,0.0
